C Television,C Police,C Courts,C Government,C Political parties,C Civil services,C Elections,Importance of democracy,Age,Scale of incomes,Highest educational level_1.0,Highest educational level_2.0,Highest educational level_3.0,Highest educational level_4.0,Highest educational level_5.0,Highest educational level_6.0,Highest educational level_7.0,Highest educational level_8.0,Sex_2.0,Signing a petition_2.0,Signing a petition_3.0,Joining unofficial strikes_2.0,Joining unofficial strikes_3.0,Cluster
1,1,1,1,3,1,1,0,33.0,4,False,False,False,False,False,True,False,False,True,False,True,True,False,1
2,1,1,2,2,1,1,9,26.0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,1
2,1,1,2,2,2,1,8,34.0,4,False,False,True,False,False,False,False,False,False,False,False,True,False,1
2,1,1,3,3,1,1,8,55.0,7,False,False,False,False,False,True,False,False,False,False,False,False,True,1
2,2,1,3,1,1,1,9,30.0,7,False,False,False,False,False,False,True,False,True,False,False,False,True,1
2,2,2,3,2,1,2,9,82.0,4,True,False,False,False,False,False,False,False,False,True,False,False,True,1
2,3,1,3,2,1,1,9,63.0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2,0,0,0,1,1,0,4,44.0,4,False,False,False,False,False,False,True,False,False,True,False,True,False,1
1,1,1,1,1,1,1,9,67.0,3,False,False,False,False,False,False,False,True,False,True,False,False,True,1
1,1,1,2,2,2,1,9,76.0,3,False,False,False,False,False,True,False,False,True,True,False,False,True,1
2,1,1,2,2,2,1,9,84.0,4,False,False,False,False,False,True,False,False,False,False,True,False,True,1
1,1,1,3,2,1,1,9,75.0,3,False,False,False,False,True,False,False,False,True,False,False,False,False,1
1,0,0,1,1,1,1,8,55.0,7,False,False,False,False,False,False,True,False,True,False,False,False,True,1
3,1,1,2,2,2,1,9,29.0,4,False,False,False,False,False,True,False,False,True,False,False,True,False,1
1,2,3,2,2,1,1,6,28.0,4,False,False,True,False,False,False,False,False,False,False,False,False,True,1
3,3,1,2,2,2,2,9,49.0,7,False,False,True,False,False,False,False,False,False,False,False,False,True,1
3,1,1,2,1,1,1,7,29.0,4,False,True,False,False,False,False,False,False,True,False,False,False,True,1
3,3,3,3,3,1,1,9,18.0,4,False,True,False,False,False,False,False,False,True,False,True,False,True,1
3,1,1,2,2,1,2,4,26.0,4,False,False,True,False,False,False,False,False,True,False,False,False,True,1
2,2,1,2,2,1,1,4,47.0,4,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,0,1,1,1,1,1,9,40.0,8,False,False,False,False,False,True,False,False,True,False,False,False,True,1
3,3,1,3,2,1,1,9,50.0,4,False,False,True,False,False,False,False,False,True,False,False,False,True,1
1,1,1,2,2,2,1,9,84.0,2,False,True,False,False,False,False,False,False,True,False,False,False,True,1
2,1,1,2,2,1,1,9,40.0,5,False,False,False,False,False,False,True,False,True,False,False,True,False,1
2,1,1,1,1,1,1,9,60.0,4,False,False,True,False,False,False,False,False,False,False,False,False,True,1
2,1,1,2,2,1,2,9,49.0,3,False,False,False,False,True,False,False,False,True,False,False,False,True,1
2,1,2,2,2,2,2,9,66.0,3,False,True,False,False,False,False,False,False,True,False,False,False,True,1
1,1,1,2,1,1,0,9,79.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,1
2,1,2,1,1,1,1,9,48.0,8,False,False,False,False,False,False,True,False,True,False,False,False,True,1
2,1,1,2,2,1,1,9,75.0,2,False,False,True,False,False,False,False,False,False,True,False,False,True,1
2,2,1,2,2,1,1,9,26.0,6,False,False,True,False,False,False,False,False,True,False,False,True,False,1
2,2,2,2,2,2,0,9,55.0,3,False,True,False,False,False,False,False,False,True,False,False,False,True,1
2,1,1,2,2,1,1,9,39.0,6,False,False,False,False,False,True,False,False,False,False,False,True,False,1
2,2,0,2,2,2,0,9,55.0,7,False,False,False,False,True,False,False,False,False,False,False,False,True,1
2,1,1,2,2,2,1,9,72.0,3,False,False,False,False,True,False,False,False,True,False,False,True,False,1
2,1,0,2,2,2,1,9,67.0,3,False,False,False,False,False,True,False,False,True,False,False,False,False,1
3,2,1,2,2,1,2,6,65.0,3,True,False,False,False,False,False,False,False,True,False,False,False,False,1
2,1,1,1,2,1,0,8,73.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2,1,1,3,3,2,0,9,61.0,5,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2,1,2,2,2,1,2,9,50.0,5,False,False,True,False,False,False,False,False,False,False,False,False,True,1
2,0,1,1,1,1,2,7,80.0,4,False,False,True,False,False,False,False,False,False,False,False,False,True,1
3,2,1,3,3,1,3,7,29.0,5,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,2,2,2,1,9,28.0,8,False,False,False,False,False,True,False,False,True,False,False,True,False,1
2,0,0,1,2,3,0,9,80.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,1
2,1,0,2,2,1,0,9,44.0,8,False,False,False,False,False,False,True,False,True,False,False,True,False,1
2,1,1,1,1,1,0,9,34.0,4,False,False,False,False,True,False,False,False,False,False,False,False,True,1
2,2,2,2,2,3,2,9,81.0,4,False,True,False,False,False,False,False,False,True,False,False,False,True,1
2,1,2,2,2,1,1,9,74.0,5,False,False,False,False,True,False,False,False,True,False,False,False,True,1
3,1,1,3,3,1,2,9,45.0,3,False,True,False,False,False,False,False,False,True,False,False,True,False,1
2,1,0,2,2,1,0,6,72.0,5,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,1,1,1,0,7,77.0,2,False,True,False,False,False,False,False,False,False,False,True,False,True,1
3,1,1,3,3,1,1,9,77.0,2,False,True,False,False,False,False,False,False,True,True,False,True,False,1
2,0,0,2,3,2,0,8,75.0,4,False,True,False,False,False,False,False,False,True,False,False,False,True,1
2,0,1,3,3,2,0,9,82.0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,1
1,2,1,3,3,1,0,9,74.0,3,False,True,False,False,False,False,False,False,True,False,False,False,True,1
2,1,1,3,3,1,2,9,35.0,3,False,False,False,False,False,True,False,False,True,False,True,False,True,1
2,0,0,2,2,1,1,7,31.0,6,False,False,True,False,False,False,False,False,True,False,True,False,True,1
3,1,2,2,2,1,2,9,32.0,4,False,False,False,False,False,True,False,False,True,False,False,False,True,1
2,1,1,2,2,1,1,9,32.0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,1
2,2,0,3,2,1,3,9,39.0,4,False,False,False,False,False,True,False,False,True,True,False,False,False,1
3,1,3,1,1,1,1,9,73.0,4,False,False,False,False,False,True,False,False,True,False,True,False,True,1
2,1,1,2,1,1,1,9,39.0,7,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2,1,1,2,2,2,1,9,81.0,2,False,False,False,False,True,False,False,False,True,False,False,False,True,1
2,2,1,1,2,3,1,9,68.0,4,False,True,False,False,False,False,False,False,False,True,False,False,False,1
2,2,2,3,2,1,2,6,48.0,2,False,True,False,False,False,False,False,False,True,False,False,True,False,1
2,2,2,3,3,2,2,9,49.0,8,False,True,False,False,False,False,False,False,True,False,False,True,False,1
2,2,2,2,2,1,1,9,69.0,6,False,False,False,False,False,False,True,False,True,False,False,True,False,1
2,1,1,2,2,1,2,9,62.0,6,False,False,False,False,True,False,False,False,True,False,False,False,False,1
2,2,2,2,2,1,2,7,25.0,2,False,False,False,True,False,False,False,False,True,False,False,False,True,1
2,1,1,2,2,1,1,9,84.0,4,False,False,False,False,False,True,False,False,True,False,True,False,True,1
2,2,3,1,2,1,0,9,73.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1,0,1,1,1,1,0,9,35.0,4,False,False,True,False,False,False,False,False,True,False,True,False,True,1
2,2,3,3,3,1,1,4,31.0,4,False,True,False,False,False,False,False,False,True,False,True,False,True,1
2,1,1,3,3,1,0,8,67.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,1
3,0,0,3,3,3,3,9,34.0,4,False,True,False,False,False,False,False,False,True,False,False,False,True,1
2,3,2,3,3,2,1,9,27.0,5,False,False,True,False,False,False,False,False,True,False,False,True,False,1
2,1,1,2,2,2,1,9,65.0,5,False,True,False,False,False,False,False,False,True,False,False,False,True,1
2,0,2,2,2,2,1,9,64.0,4,False,True,False,False,False,False,False,False,True,True,False,False,True,1
3,1,2,2,2,2,3,9,45.0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2,2,1,3,2,2,2,9,57.0,9,False,False,False,True,False,False,False,False,False,False,False,True,False,1
2,1,1,1,1,1,1,5,36.0,2,False,False,False,False,False,True,False,False,True,False,False,True,False,1
1,2,1,2,2,1,1,9,30.0,5,False,False,False,False,False,True,False,False,True,False,False,True,False,1
3,1,1,2,2,1,1,7,74.0,2,False,False,False,False,True,False,False,False,True,True,False,False,True,1
2,1,1,3,2,2,1,9,53.0,7,False,False,False,False,True,False,False,False,True,False,False,False,False,1
2,0,0,3,3,1,3,6,82.0,9,False,True,False,False,False,False,False,False,True,True,False,True,False,1
2,1,1,1,1,1,2,4,81.0,4,False,True,False,False,False,False,False,False,False,True,False,True,False,1
2,1,1,2,2,1,0,9,84.0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1,1,1,1,1,1,1,9,37.0,8,False,False,False,False,False,False,True,False,True,False,False,True,False,1
2,1,1,2,2,1,1,9,68.0,3,False,False,False,False,False,True,False,False,True,False,False,True,False,1
2,1,1,2,2,1,2,9,49.0,2,False,False,True,False,False,False,False,False,True,True,False,True,False,1
1,1,1,2,2,1,1,9,72.0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,1
2,1,1,2,2,1,2,9,34.0,6,False,False,False,False,False,True,False,False,True,False,False,False,True,1
2,0,1,2,2,1,2,9,85.0,4,False,False,False,False,False,True,False,False,True,False,False,True,False,1
2,1,1,2,2,2,0,9,86.0,4,False,False,True,False,False,False,False,False,True,False,False,False,True,1
2,1,1,1,2,1,0,9,28.0,6,False,False,True,False,False,False,False,False,True,False,False,False,True,1
2,1,1,2,2,1,1,9,18.0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,1
2,1,1,2,2,1,1,9,37.0,2,False,False,True,False,False,False,False,False,True,False,False,False,True,1
2,1,2,2,2,1,1,9,77.0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,1
2,3,1,3,1,1,3,9,77.0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,1
3,0,2,2,2,2,1,9,73.0,5,False,False,True,False,False,False,False,False,False,False,False,False,True,1
1,1,1,2,2,2,2,9,54.0,4,False,False,False,False,True,False,False,False,True,False,False,False,True,1
1,0,0,2,1,2,0,8,40.0,8,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,1,1,2,2,1,2,7,58.0,6,False,True,False,False,False,False,False,False,True,False,False,False,True,1
1,0,0,0,0,1,2,9,75.0,4,False,True,False,False,False,False,False,False,True,False,False,False,True,0
2,1,1,3,2,1,1,9,77.0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,1
2,1,1,2,2,2,3,7,66.0,5,False,False,False,False,False,True,False,False,True,False,False,False,False,1
2,1,1,2,2,2,1,6,78.0,4,False,True,False,False,False,False,False,False,True,True,False,False,False,1
0,1,1,1,1,1,1,2,58.0,3,False,True,False,False,False,False,False,False,False,True,False,False,True,1
1,1,1,2,1,1,1,4,86.0,2,False,True,False,False,False,False,False,False,False,False,False,False,True,1
2,1,1,2,2,1,1,9,33.0,7,False,False,False,False,False,True,False,False,True,False,False,False,False,1
3,2,2,2,2,2,2,9,47.0,5,False,False,False,False,True,False,False,False,False,False,False,False,True,1
3,1,0,1,1,1,1,9,64.0,5,False,True,False,False,False,False,False,False,False,False,False,False,True,1
2,1,2,3,3,3,1,9,73.0,3,False,False,False,False,True,False,False,False,True,False,False,False,False,1
1,1,1,2,1,1,1,4,26.0,4,False,True,False,False,False,False,False,False,False,True,False,True,False,1
2,0,1,2,2,1,2,4,29.0,9,False,False,True,False,False,False,False,False,True,True,False,False,True,1
1,2,1,1,1,2,1,6,50.0,9,False,True,False,False,False,False,False,False,True,True,False,True,False,1
2,1,2,2,3,0,3,9,51.0,2,False,False,False,False,False,False,False,True,True,False,False,False,True,1
2,2,2,2,2,2,1,9,69.0,3,False,True,False,False,False,False,False,False,True,False,False,False,True,1
2,2,2,2,2,1,2,8,21.0,2,False,False,True,False,False,False,False,False,False,True,False,False,True,1
1,0,0,3,2,1,0,7,36.0,9,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2,2,2,3,3,1,3,4,30.0,4,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1,1,1,2,2,1,1,9,58.0,2,False,False,False,True,False,False,False,False,True,False,False,False,True,1
2,2,3,3,2,1,3,9,43.0,4,False,True,False,False,False,False,False,False,True,False,True,False,True,1
2,1,1,1,1,1,0,9,75.0,4,False,False,False,False,False,True,False,False,False,False,True,False,True,1
2,1,1,1,2,1,2,9,23.0,4,False,False,False,False,False,True,False,False,False,False,True,False,True,1
1,1,1,2,2,1,0,6,84.0,4,False,True,False,False,False,False,False,False,True,False,True,False,True,1
3,3,3,3,3,3,1,9,58.0,3,False,True,False,False,False,False,False,False,True,False,False,False,True,1
3,3,3,3,3,3,3,2,61.0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2,1,0,1,2,1,2,9,42.0,2,False,True,False,False,False,False,False,False,False,True,False,False,True,1
2,0,0,2,2,1,2,9,65.0,5,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1,0,1,1,1,1,0,9,88.0,2,False,True,False,False,False,False,False,False,False,False,False,False,True,1
2,2,2,2,2,2,2,6,60.0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1,0,0,1,1,1,0,9,53.0,5,False,False,False,False,False,True,False,False,True,False,False,True,False,1
2,3,3,3,3,2,1,7,40.0,6,False,False,False,False,False,True,False,False,True,False,False,True,False,1
1,0,0,1,2,0,1,8,26.0,3,False,False,False,False,False,False,True,False,False,False,True,False,True,1
2,1,1,1,2,2,1,8,46.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2,1,2,3,3,3,3,9,72.0,5,False,False,True,False,False,False,False,False,True,False,True,False,True,1
2,1,2,2,2,1,0,8,67.0,2,False,False,False,False,True,False,False,False,False,True,False,False,True,1
3,1,1,3,3,2,3,9,65.0,3,False,False,False,False,True,False,False,False,False,False,False,True,False,1
2,1,1,2,2,1,1,9,57.0,7,False,False,False,False,False,True,False,False,True,False,False,True,False,1
2,1,3,2,2,1,2,9,82.0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,1
2,1,1,2,2,1,0,9,41.0,5,False,False,False,False,False,True,False,False,True,False,False,True,False,1
1,1,1,1,2,2,1,9,70.0,2,False,False,True,False,False,False,False,False,True,False,False,True,False,1
1,0,0,1,1,1,0,9,67.0,7,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,2,1,2,2,1,1,9,79.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2,2,1,2,2,1,2,9,22.0,4,False,False,False,False,True,False,False,False,True,False,False,True,False,1
1,2,2,2,2,2,1,9,84.0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2,2,1,3,2,2,2,9,67.0,4,False,False,True,False,False,False,False,False,True,False,False,True,False,1
2,1,1,1,2,1,1,9,84.0,3,False,True,False,False,False,False,False,False,True,False,False,False,True,1
2,1,1,2,2,2,2,9,47.0,2,False,False,True,False,False,False,False,False,True,False,False,True,False,1
2,2,2,1,1,1,0,9,69.0,7,False,True,False,False,False,False,False,False,True,False,False,True,False,1
3,1,2,2,2,1,2,7,79.0,4,False,True,False,False,False,False,False,False,True,True,False,False,True,1
0,1,2,2,2,2,2,4,84.0,3,False,True,False,False,False,False,False,False,True,True,False,False,True,1
2,2,2,1,1,1,1,7,38.0,5,False,True,False,False,False,False,False,False,False,True,False,False,True,1
2,1,1,2,2,1,1,9,60.0,6,False,True,False,False,False,False,False,False,False,False,True,False,True,1
3,1,1,3,3,1,3,9,74.0,2,False,True,False,False,False,False,False,False,True,True,False,False,True,1
2,1,1,2,2,1,2,9,43.0,3,False,False,False,False,False,False,True,False,True,True,False,True,False,1
1,1,1,1,1,1,1,5,85.0,2,False,True,False,False,False,False,False,False,True,True,False,True,False,1
1,2,2,3,3,1,0,9,43.0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1,2,1,3,1,1,2,9,73.0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,1
1,0,1,2,1,1,0,9,74.0,4,False,False,False,False,True,False,False,False,True,False,False,True,False,1
1,1,1,3,2,2,0,9,86.0,4,False,False,True,False,False,False,False,False,True,False,False,False,True,1
0,1,1,2,2,2,0,9,39.0,4,False,True,False,False,False,False,False,False,True,True,False,False,True,1
1,2,1,3,2,2,1,8,80.0,4,True,False,False,False,False,False,False,False,False,False,True,False,True,1
1,1,1,2,1,1,0,9,88.0,4,False,False,False,True,False,False,False,False,True,False,False,False,True,1
2,1,1,1,1,1,0,9,22.0,4,False,False,False,False,True,False,False,False,True,True,False,False,True,1
1,1,1,2,2,2,0,9,70.0,7,False,False,False,False,False,False,True,False,False,True,False,False,True,1
1,1,1,1,2,2,2,9,40.0,4,False,False,False,False,False,True,False,False,True,True,False,False,True,1
2,1,1,2,2,1,1,8,43.0,3,False,False,False,False,False,False,True,False,True,False,False,False,False,1
3,2,1,3,3,1,3,0,33.0,3,False,True,False,False,False,False,False,False,True,False,True,False,True,1
3,1,2,3,3,1,1,0,47.0,2,False,True,False,False,False,False,False,False,True,False,True,False,True,1
2,1,1,1,1,1,1,4,31.0,4,False,True,False,False,False,False,False,False,True,True,False,False,True,1
2,2,2,2,2,2,1,6,54.0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,1,1,2,2,1,2,9,32.0,3,False,False,True,False,False,False,False,False,True,False,False,True,False,1
