Country,C Television,C Police,C Courts,C Government,C Political parties,C Civil services,C Elections,Importance of democracy,Highest educational level,Age,Scale of incomes,Sex,Strong Leader,Expert Non Govt Person,Signing a petition,Joining unofficial strikes
68,3,3,3,3,3,3,1,8,3,22.0,,2,2,2,2,3
68,3,1,4,4,4,4,4,10,6,60.0,5,1,4,2,1,2
68,3,4,1,4,4,4,3,10,1,78.0,2,2,,1,3,3
68,3,3,1,3,3,3,1,9,6,26.0,4,2,3,3,3,3
68,2,4,4,3,3,2,,8,1,23.0,4,2,2,,3,2
68,2,3,3,3,3,3,3,8,6,25.0,4,2,3,2,3,2
68,3,3,3,3,3,3,3,10,5,22.0,4,1,4,1,2,2
68,3,3,3,3,3,3,3,8,6,23.0,,2,2,2,2,3
68,3,3,3,1,4,4,3,,1,61.0,3,1,,,3,3
68,4,3,4,3,3,3,3,10,3,26.0,5,2,3,3,3,3
68,3,3,3,3,3,4,4,10,2,50.0,3,2,,,3,3
68,2,4,2,2,3,2,3,10,2,62.0,3,1,3,2,1,2
68,1,1,1,3,3,3,3,8,1,33.0,1,2,1,1,3,3
68,3,4,4,4,4,4,,2,,55.0,,2,,,3,3
68,2,4,3,3,4,3,3,10,3,64.0,2,1,2,2,1,3
68,4,3,4,2,3,4,4,10,6,62.0,8,1,1,1,1,1
68,3,3,2,3,3,3,3,5,3,20.0,7,1,1,4,3,3
68,3,4,4,1,4,4,3,10,3,44.0,2,1,1,1,2,2
68,4,4,4,3,3,3,3,6,5,60.0,6,1,3,2,2,2
68,3,3,3,4,4,3,3,10,3,26.0,7,1,1,1,2,3
68,3,3,3,3,3,3,3,9,5,21.0,5,1,1,1,3,2
68,1,1,1,1,1,2,1,8,1,53.0,3,1,2,2,2,3
68,3,3,,,3,3,3,10,3,20.0,10,2,,1,3,2
68,3,2,2,3,2,,3,8,1,45.0,4,1,2,2,2,2
68,1,4,1,4,4,4,4,3,2,33.0,4,2,1,1,3,1
68,2,2,3,1,2,3,2,4,2,24.0,2,2,2,1,3,3
68,3,3,3,3,3,3,3,7,6,21.0,6,2,2,2,2,2
68,3,3,3,4,4,3,3,7,5,21.0,5,2,2,1,,3
68,4,4,4,,4,,4,10,3,43.0,3,1,1,2,2,2
68,3,3,,4,4,2,2,5,2,18.0,5,2,1,4,2,2
68,,4,3,2,3,1,,7,0,81.0,5,2,,,3,3
68,,4,4,4,4,4,3,9,3,21.0,5,1,4,2,2,2
68,3,4,4,2,4,4,2,10,3,30.0,8,1,1,1,1,2
68,3,4,,3,3,3,2,6,3,20.0,,1,,,3,2
68,3,4,4,4,4,4,3,9,2,38.0,2,2,4,2,3,3
68,3,3,3,3,3,3,3,8,2,20.0,8,1,1,1,2,3
68,3,4,4,3,4,3,3,10,6,70.0,2,1,4,2,2,1
68,1,3,3,4,3,3,3,9,2,45.0,6,1,4,4,3,3
68,2,2,2,2,4,3,2,7,3,24.0,2,2,2,2,3,3
68,3,3,3,3,3,3,3,10,6,34.0,6,2,1,1,2,2
68,2,2,3,2,3,3,1,10,3,50.0,3,1,2,2,3,3
68,3,4,,2,3,2,2,10,0,47.0,5,2,2,4,1,3
68,3,3,4,4,4,4,3,10,1,72.0,3,2,2,1,2,3
68,3,3,3,3,3,3,3,8,6,24.0,6,2,2,3,2,2
68,2,1,3,3,4,3,1,10,0,46.0,5,2,1,4,3,2
68,3,3,4,3,3,3,2,10,3,20.0,8,1,1,1,2,3
68,4,4,4,3,4,4,1,10,1,63.0,4,2,,,3,3
68,4,4,3,3,3,3,1,8,6,22.0,5,2,2,3,1,1
68,2,2,2,1,1,2,1,9,1,56.0,2,2,,2,2,1
68,3,3,,3,4,4,3,9,1,35.0,,1,,,3,3
68,3,3,3,3,4,4,2,9,1,55.0,5,1,3,3,1,3
68,2,2,2,3,4,4,3,10,3,26.0,4,2,1,3,3,2
68,2,4,4,4,4,4,4,9,3,34.0,6,2,1,1,3,3
68,2,3,3,2,3,2,2,10,1,50.0,1,1,1,1,3,2
68,3,3,3,3,3,3,3,10,6,29.0,4,2,3,2,3,3
68,2,4,4,4,4,4,1,2,5,31.0,5,2,2,1,3,3
68,3,3,2,4,3,3,4,10,6,23.0,7,2,2,2,2,2
68,3,4,3,3,4,3,3,10,1,38.0,6,2,4,4,3,3
68,3,4,3,1,4,3,1,10,1,58.0,6,2,1,3,3,1
68,3,3,3,3,3,3,1,3,3,18.0,7,1,1,2,3,3
68,3,2,3,4,3,3,3,10,5,57.0,7,1,2,3,3,3
68,3,4,3,3,4,3,1,6,6,56.0,5,1,2,4,3,2
68,4,4,2,3,3,3,3,5,1,56.0,6,2,,,3,3
68,3,4,4,3,4,3,2,10,6,31.0,4,1,1,1,1,1
68,2,2,2,1,3,3,2,9,2,47.0,2,1,1,1,1,2
68,3,3,1,2,2,3,3,10,2,56.0,7,1,1,1,3,2
68,3,4,4,3,4,4,2,10,5,62.0,5,1,,1,1,3
68,3,4,4,4,4,4,4,10,3,35.0,5,2,3,1,3,2
68,2,2,2,2,3,2,2,10,1,67.0,1,1,2,,3,2
68,3,4,3,3,3,3,3,4,2,41.0,3,1,3,4,3,3
68,2,4,3,2,2,3,2,9,1,25.0,7,1,4,2,3,3
68,,4,3,,4,4,3,10,1,51.0,7,1,3,4,2,1
68,3,3,3,3,4,3,3,10,6,38.0,6,2,1,1,3,2
68,1,1,1,3,3,1,1,,0,41.0,5,2,1,4,3,3
68,3,3,3,3,3,4,4,10,5,40.0,4,2,1,1,2,3
68,3,3,4,3,3,3,3,8,6,40.0,8,1,3,1,3,3
68,3,3,3,3,3,3,3,9,3,18.0,8,2,1,1,2,3
68,3,4,3,3,3,3,3,10,5,24.0,8,1,3,3,2,1
68,4,4,4,4,4,4,3,6,3,27.0,5,1,3,3,2,3
68,3,3,3,4,4,4,3,5,6,26.0,5,1,1,1,2,2
68,2,4,2,2,2,2,2,9,3,40.0,4,2,2,2,2,3
68,3,3,3,3,4,4,1,10,6,54.0,5,1,2,1,3,3
68,3,3,,4,4,,3,8,5,56.0,6,1,2,2,3,3
68,4,4,4,4,4,4,3,6,1,61.0,5,2,3,2,1,3
68,1,3,3,3,3,3,1,4,3,20.0,6,1,1,1,2,1
68,3,3,3,4,4,2,2,8,2,84.0,5,1,2,2,3,3
68,2,2,2,2,2,3,4,2,2,22.0,1,2,3,3,3,3
68,3,3,3,3,3,3,3,7,3,21.0,5,2,2,3,2,3
68,3,3,4,4,3,4,4,8,5,33.0,5,1,2,1,3,3
68,3,3,3,4,4,3,3,10,3,32.0,6,2,3,1,2,2
68,4,4,2,1,4,4,4,9,3,18.0,2,1,3,,2,2
68,2,3,3,2,3,3,4,10,3,29.0,2,2,4,1,3,2
68,2,4,2,3,3,3,2,10,3,31.0,3,2,3,4,3,3
68,3,3,3,4,4,3,3,10,3,25.0,5,1,4,4,3,2
68,4,4,4,4,4,4,4,9,6,35.0,2,1,4,1,1,3
68,3,3,4,4,4,4,3,10,6,55.0,7,1,2,1,,2
68,3,3,3,4,3,3,3,10,6,43.0,,2,4,4,3,2
68,3,4,4,3,3,3,3,10,3,32.0,2,2,2,2,3,2
68,3,3,3,3,4,3,1,9,3,21.0,2,1,2,2,3,3
68,3,3,3,3,3,3,3,1,1,33.0,1,1,2,1,3,2
68,4,2,4,4,4,3,3,2,3,61.0,8,1,1,1,2,3
68,4,4,4,4,4,3,2,9,7,41.0,7,1,2,2,3,3
68,4,4,4,4,4,4,4,7,6,29.0,3,1,3,2,2,2
68,3,4,4,3,4,4,3,8,2,46.0,3,1,3,1,3,3
68,2,2,2,3,3,4,2,9,2,25.0,1,2,3,4,2,2
68,3,3,3,3,3,4,3,10,6,20.0,6,2,3,4,2,1
68,2,2,3,4,3,4,3,7,0,58.0,4,2,1,2,3,2
68,3,3,4,3,3,3,3,8,5,46.0,5,1,2,2,3,3
68,4,4,4,4,4,4,4,10,6,25.0,5,2,2,2,3,3
68,3,3,4,4,4,4,3,9,3,31.0,6,1,3,3,2,2
68,3,4,4,4,4,4,4,9,3,57.0,4,1,2,2,3,
68,3,4,4,3,4,3,3,10,6,45.0,5,2,4,4,2,1
68,4,4,4,4,4,4,4,8,1,50.0,4,1,2,2,3,2
68,4,3,3,4,4,3,3,8,3,59.0,6,2,2,2,1,3
68,3,3,4,2,3,3,4,7,2,19.0,7,2,3,2,3,1
68,3,3,3,3,4,3,3,8,6,47.0,6,2,1,1,1,3
68,3,3,3,3,3,4,3,8,6,24.0,7,1,2,2,3,1
68,4,3,3,4,4,4,4,10,5,19.0,4,1,1,1,2,2
68,3,2,2,2,3,3,3,9,6,23.0,6,1,2,1,2,2
68,3,4,4,4,3,4,3,10,3,35.0,4,2,4,2,3,3
68,3,3,3,3,3,4,3,6,1,36.0,3,1,2,2,1,2
68,3,4,4,3,4,4,2,10,6,37.0,6,1,3,1,1,3
68,1,3,3,4,2,3,3,9,6,70.0,2,2,2,1,2,2
68,3,2,3,2,2,3,3,10,2,66.0,8,1,1,2,1,2
68,2,3,3,3,3,3,3,8,3,18.0,4,1,3,2,3,3
68,3,3,3,3,4,4,4,10,6,34.0,5,1,1,1,3,3
68,3,3,3,4,4,4,4,5,2,56.0,4,2,4,4,3,3
68,4,4,4,4,4,4,4,10,6,71.0,5,1,1,1,3,3
68,3,4,3,3,3,3,3,10,3,18.0,7,2,2,4,,1
68,3,3,3,3,3,3,3,6,3,41.0,6,1,3,2,2,3
68,3,4,4,4,4,4,3,10,6,47.0,6,1,1,1,2,2
68,3,4,4,4,4,4,4,10,5,59.0,4,1,3,1,2,1
68,4,4,4,4,4,4,4,9,3,19.0,8,1,4,3,2,3
68,3,3,3,4,1,3,1,8,5,18.0,6,1,4,2,2,3
68,3,4,3,1,3,4,1,9,3,48.0,7,2,2,2,1,3
68,2,1,3,1,3,3,2,8,3,20.0,5,2,2,2,3,3
68,4,3,4,4,4,2,3,10,5,20.0,10,2,1,3,1,2
68,4,3,4,4,4,4,4,10,3,21.0,4,2,2,1,3,2
68,3,3,3,3,4,3,4,10,2,30.0,5,1,,2,2,1
68,3,4,4,4,4,4,4,10,6,59.0,5,2,2,2,3,3
68,1,3,3,3,4,3,3,10,6,27.0,4,1,3,1,3,2
68,3,3,4,4,4,4,4,,1,31.0,2,2,2,,,3
68,4,3,3,3,4,3,3,8,1,33.0,5,1,3,2,3,1
68,3,3,3,3,3,3,2,10,6,21.0,6,2,1,3,2,1
68,2,4,4,1,4,3,4,6,1,40.0,5,2,3,4,3,3
68,3,3,3,3,3,3,3,10,7,36.0,5,1,1,1,3,2
68,1,3,3,3,3,3,3,9,3,22.0,5,1,1,1,3,3
68,3,4,4,2,4,2,2,10,1,57.0,10,2,1,1,3,2
68,3,1,3,1,3,2,2,10,2,18.0,3,1,3,1,3,2
68,3,2,,2,4,3,1,9,5,32.0,6,1,2,1,2,3
68,4,4,4,4,4,4,3,5,3,19.0,10,2,1,1,2,3
68,2,2,2,1,4,3,2,10,1,65.0,6,2,4,4,2,1
68,3,4,4,,4,4,2,9,3,60.0,3,1,1,1,3,3
68,3,3,3,3,4,4,3,6,3,25.0,6,2,4,4,1,2
68,3,2,,3,3,3,2,8,3,27.0,6,2,1,2,2,3
68,4,3,4,3,3,,3,7,1,45.0,1,2,2,3,3,2
68,3,3,3,3,3,3,4,6,6,21.0,6,1,1,2,2,3
68,3,3,3,3,3,4,3,10,2,36.0,8,1,1,3,2,2
68,4,4,4,3,4,3,4,8,0,43.0,4,2,2,2,3,1
68,4,4,3,3,3,3,3,10,3,21.0,4,1,2,2,2,3
68,3,3,3,4,4,4,4,10,5,20.0,7,1,1,4,2,2
68,3,3,3,3,3,4,3,9,6,19.0,5,2,1,,,2
68,3,3,3,3,3,3,3,9,5,20.0,7,2,1,1,3,3
68,3,4,4,3,3,4,4,10,6,39.0,5,2,4,3,2,3
68,3,3,1,3,3,4,1,9,6,20.0,7,2,4,3,1,3
68,4,4,4,4,4,4,4,6,1,70.0,4,2,2,3,3,3
68,2,2,3,3,4,4,1,8,6,45.0,8,1,1,1,1,3
68,4,3,3,3,4,3,1,10,1,63.0,2,1,2,1,3,1
68,3,3,4,1,4,4,4,9,3,36.0,6,2,4,3,3,1
68,3,3,4,3,3,3,3,8,5,34.0,7,1,1,1,2,1
68,2,3,3,3,3,3,3,9,5,20.0,7,2,3,3,2,3
68,3,3,3,2,4,3,3,7,1,65.0,1,1,1,1,3,2
68,2,4,4,4,4,4,3,6,3,20.0,8,2,2,2,2,2
68,4,4,4,2,3,4,4,8,1,56.0,4,2,3,2,3,1
68,2,4,2,3,4,3,2,8,5,32.0,3,1,2,1,2,2
68,3,3,3,2,3,2,3,10,2,61.0,4,1,1,1,2,2
68,3,3,3,3,3,3,3,10,2,32.0,4,2,2,1,2,3
68,3,3,3,3,3,3,1,8,3,29.0,3,2,2,2,3,3
68,3,3,3,3,3,3,3,10,6,26.0,5,2,1,1,3,2
68,4,4,4,4,4,4,3,10,2,59.0,10,2,2,4,3,3
68,4,4,4,4,4,4,4,5,3,52.0,10,2,,4,3,3
68,3,4,3,2,3,2,2,7,1,60.0,7,1,2,2,2,1
68,3,3,4,3,3,3,3,10,2,54.0,4,1,1,1,3,3
68,3,3,3,3,3,2,3,8,3,33.0,4,1,2,3,2,3
68,2,4,4,1,3,3,3,9,3,34.0,8,1,4,2,3,2
68,3,3,4,3,4,4,4,10,6,39.0,1,1,1,1,2,2
68,3,4,4,3,4,4,3,10,6,40.0,5,1,3,3,3,2
68,2,3,4,3,4,4,3,9,6,67.0,7,1,1,1,2,3
68,3,3,4,4,4,3,4,10,6,67.0,,1,4,3,1,1
68,1,1,,1,3,2,2,10,1,35.0,4,2,,1,3,3
68,1,1,3,4,4,4,3,10,2,58.0,5,2,1,,3,3
68,3,4,3,2,2,3,3,9,5,21.0,6,2,3,3,3,1
68,3,2,2,3,4,3,3,10,6,24.0,6,1,2,2,2,2
68,2,3,3,3,3,3,3,8,5,34.0,3,2,3,3,3,3
68,3,3,3,3,3,3,3,,1,42.0,1,2,,,3,3
68,3,4,4,4,4,4,4,9,1,61.0,,1,3,2,1,3
68,3,3,3,3,3,3,3,9,3,44.0,6,2,3,2,2,2
68,3,3,3,2,4,2,2,8,1,54.0,3,2,2,2,3,2
68,4,4,4,3,4,4,4,9,3,67.0,6,1,2,1,2,2
68,4,3,3,3,4,4,4,1,1,40.0,5,2,,,3,3
68,2,2,3,2,3,3,2,5,3,18.0,5,2,2,2,3,3
68,3,3,3,3,3,3,3,10,6,21.0,6,1,3,4,3,3
68,2,4,3,4,3,3,3,10,6,29.0,6,2,2,2,2,3
68,3,3,1,3,3,3,1,10,6,21.0,9,2,1,2,2,1
68,4,4,3,1,3,3,3,10,3,18.0,5,2,2,1,3,2
68,3,3,3,2,3,3,3,10,2,18.0,8,2,2,2,2,2
68,4,4,1,3,4,1,4,10,6,30.0,4,1,,1,3,2
68,3,3,3,1,4,3,3,,0,76.0,5,2,,,3,3
68,3,3,3,3,4,3,4,10,2,18.0,5,1,1,4,3,2
68,3,3,3,3,3,3,3,10,6,52.0,4,1,3,3,2,3
68,1,3,,3,3,,3,10,6,21.0,8,2,1,2,2,3
68,3,3,3,3,3,3,3,10,6,20.0,5,1,2,2,3,3
68,3,4,3,2,3,4,2,8,3,21.0,2,1,3,2,2,2
68,4,4,3,3,3,3,4,9,3,34.0,4,2,3,1,3,2
68,3,3,3,3,3,3,3,8,3,26.0,5,1,2,2,2,2
68,4,4,4,3,3,3,3,1,2,22.0,10,2,4,4,3,2
68,3,4,4,1,4,3,1,10,2,49.0,5,1,1,1,1,2
68,3,3,3,3,3,4,3,10,7,35.0,7,2,4,4,1,1
68,2,4,3,3,4,3,3,8,6,67.0,6,2,2,2,3,3
68,3,3,3,3,3,3,4,10,1,59.0,3,1,2,4,2,2
68,3,3,3,3,3,4,3,10,6,35.0,5,1,4,1,1,1
68,4,4,4,3,4,3,2,,1,42.0,3,2,2,3,1,3
68,1,3,1,3,3,3,2,9,3,23.0,9,1,1,1,3,3
68,2,4,4,3,3,3,3,1,3,22.0,5,1,1,1,3,2
68,4,4,4,4,4,4,4,10,1,58.0,5,1,2,4,3,3
68,3,3,3,1,1,3,3,10,3,28.0,1,2,4,4,2,3
68,3,4,4,3,4,4,4,10,1,34.0,2,2,3,4,3,3
68,3,3,3,4,4,4,4,10,6,26.0,3,1,3,1,2,3
68,3,3,4,3,3,3,3,7,1,44.0,3,2,,2,,3
68,3,3,1,1,1,1,1,10,0,41.0,5,2,1,3,3,2
68,4,4,4,3,4,4,1,10,,82.0,2,2,1,1,3,3
68,3,3,4,3,,4,3,1,3,20.0,1,1,2,2,,2
68,3,2,2,2,3,3,,10,2,18.0,5,2,4,,,2
68,3,4,4,4,4,4,2,8,3,40.0,6,2,1,1,2,1
68,3,3,3,3,3,3,3,10,5,27.0,6,2,3,3,,2
68,2,2,2,2,2,3,1,8,1,56.0,5,2,2,2,1,2
68,3,3,3,3,4,4,3,10,6,23.0,1,2,2,2,,2
68,3,1,1,3,3,3,3,10,1,60.0,1,2,4,1,1,1
68,1,1,1,3,3,3,3,10,3,23.0,4,2,1,1,2,3
68,4,4,4,4,4,4,4,10,1,39.0,5,1,2,1,2,2
68,3,3,,3,3,3,3,,0,38.0,,2,,,,3
68,3,4,3,3,4,3,3,10,6,34.0,3,1,3,2,2,1
68,1,3,3,3,3,3,3,10,6,35.0,4,1,4,3,2,2
68,2,2,,1,1,3,2,,1,44.0,1,2,,,1,
68,,4,1,3,3,3,4,10,5,27.0,5,2,1,2,2,3
68,1,3,3,3,3,3,1,10,3,19.0,4,1,4,3,3,2
68,4,4,4,4,4,4,4,9,1,70.0,4,1,4,2,3,3
68,3,1,3,1,4,4,1,10,1,70.0,5,2,1,1,3,3
68,2,2,2,2,4,2,2,9,5,18.0,2,1,3,1,2,3
68,3,3,3,3,3,3,3,1,1,71.0,,2,,,3,3
68,3,3,3,3,3,3,3,5,1,23.0,5,2,2,3,3,3
68,3,3,3,3,4,3,3,3,3,19.0,7,1,2,2,2,3
68,3,4,3,3,4,1,1,10,3,33.0,5,1,,1,2,2
68,3,3,3,4,4,4,3,2,6,35.0,5,2,4,2,3,3
68,,2,,2,3,2,2,10,0,62.0,1,1,,,,1
68,1,1,,1,3,4,1,10,2,64.0,1,2,1,1,3,2
68,3,1,1,2,4,4,1,10,1,36.0,9,2,1,3,3,3
68,2,3,2,3,4,4,4,9,2,22.0,7,1,,2,3,
68,3,3,3,1,3,3,1,10,0,49.0,1,1,4,4,3,1
68,3,3,4,2,2,3,3,10,6,18.0,2,2,2,3,2,2
68,3,3,3,4,3,3,4,9,3,18.0,2,1,1,3,2,2
68,2,2,,2,2,2,2,10,2,18.0,8,1,4,4,2,2
68,4,,4,3,4,3,4,10,3,19.0,5,2,,3,2,3
68,3,4,4,4,4,4,3,10,1,64.0,4,1,2,2,3,2
68,4,4,4,3,4,4,3,5,3,19.0,5,1,3,3,3,3
68,3,3,4,2,2,4,2,9,1,45.0,2,1,3,4,3,3
68,3,4,4,3,3,3,3,6,3,24.0,5,1,2,1,2,3
68,3,1,3,3,4,3,3,10,3,54.0,1,1,4,3,3,3
68,3,3,3,3,4,3,3,10,5,40.0,5,1,4,4,3,2
68,4,4,4,4,4,4,4,4,6,35.0,7,1,3,3,1,2
68,4,4,4,4,4,4,4,9,3,28.0,5,2,3,1,2,3
68,3,3,2,1,3,3,3,5,2,23.0,5,2,2,2,2,2
68,4,2,3,3,4,4,4,10,3,31.0,6,2,4,4,3,2
68,2,1,3,1,3,1,3,10,1,50.0,4,1,1,1,3,3
68,3,3,3,3,3,3,3,5,3,19.0,6,1,1,1,3,2
68,3,3,4,3,4,4,3,7,3,22.0,6,1,2,4,1,3
68,3,3,3,3,3,3,3,8,3,26.0,8,1,3,2,2,3
68,4,2,4,4,4,3,3,10,3,47.0,5,2,1,1,3,3
68,3,2,2,2,3,2,2,6,1,40.0,4,2,2,,3,2
68,1,1,3,3,3,3,1,10,6,21.0,6,1,2,1,2,2
68,,3,,,,,3,,1,20.0,,2,,,,
68,3,3,3,1,3,3,1,10,3,23.0,2,1,4,4,1,3
68,2,3,3,4,3,3,2,9,3,62.0,1,2,2,,1,3
68,2,4,4,2,4,2,4,10,1,38.0,5,1,3,2,3,2
68,3,4,,4,4,4,4,,3,20.0,1,1,,,,1
68,3,3,3,3,3,3,3,10,0,51.0,5,2,,3,3,3
68,2,4,2,,4,2,2,10,1,31.0,5,2,2,1,1,1
68,3,3,3,4,4,4,4,10,5,37.0,2,1,2,2,3,3
68,,4,,2,2,4,1,10,1,40.0,5,1,1,4,1,1
68,2,2,2,2,4,2,1,9,1,36.0,3,1,1,2,1,1
68,3,3,4,3,4,3,3,10,5,42.0,2,1,1,1,1,2
68,3,3,,3,4,3,2,,0,53.0,1,2,2,3,3,3
68,4,4,2,4,3,4,2,10,1,57.0,4,2,2,3,3,3
68,3,3,3,3,1,3,3,10,1,40.0,3,2,1,1,1,1
68,1,1,1,1,3,3,1,1,0,71.0,4,2,2,1,3,1
68,3,3,3,3,4,2,3,10,1,54.0,4,2,4,2,3,3
68,1,4,3,3,4,3,3,8,6,28.0,5,2,1,1,2,2
68,3,3,,3,3,3,,,3,31.0,,2,,,,3
68,3,1,1,1,3,3,3,5,2,18.0,7,1,2,2,2,1
68,1,1,1,3,3,3,3,7,6,23.0,4,1,1,1,2,1
68,3,3,3,3,3,,3,10,6,31.0,5,1,1,1,2,2
68,1,2,2,3,4,2,4,8,3,30.0,10,2,4,4,3,2
68,3,4,3,4,4,3,4,10,3,30.0,6,2,1,2,1,1
68,3,4,3,3,4,3,3,8,6,37.0,5,2,3,1,2,1
68,3,3,4,3,3,3,3,10,2,58.0,2,1,2,2,1,2
68,3,3,1,3,3,3,1,5,3,19.0,8,1,2,2,3,2
68,1,1,1,1,3,4,1,10,3,32.0,5,1,2,1,3,3
68,3,3,3,3,3,4,1,10,5,22.0,8,2,3,4,3,2
68,4,1,1,1,3,3,1,10,1,46.0,1,1,1,1,3,2
68,3,4,4,2,3,4,3,10,1,43.0,4,1,3,2,3,1
68,2,2,2,2,3,2,1,8,3,31.0,6,2,2,3,1,1
68,3,3,3,3,3,3,3,6,5,34.0,3,1,3,2,2,3
68,4,4,4,4,4,4,4,2,0,76.0,1,1,4,4,3,3
68,3,3,3,3,3,3,3,,0,79.0,5,1,1,,3,3
68,4,3,4,4,4,4,4,5,6,23.0,7,2,2,2,2,2
68,3,4,3,3,3,3,3,10,5,32.0,6,1,2,2,2,2
68,3,4,4,3,3,3,2,8,3,18.0,8,1,2,1,3,3
68,4,4,4,4,,4,4,10,6,30.0,5,1,3,3,1,1
68,3,4,4,3,3,3,3,10,6,34.0,7,1,4,1,2,1
68,4,4,4,4,3,4,4,10,3,20.0,5,1,2,3,3,3
68,3,3,4,3,4,3,3,10,5,55.0,5,2,2,3,1,1
68,2,4,2,3,4,3,3,10,5,54.0,5,1,3,2,1,2
68,2,3,4,3,3,3,3,10,2,43.0,8,1,4,4,3,2
68,3,3,3,3,4,3,3,8,3,58.0,4,2,1,3,2,2
68,2,2,2,3,2,3,2,10,5,58.0,8,1,3,2,1,2
68,3,4,4,4,4,4,4,10,6,31.0,6,2,2,1,2,2
68,3,3,3,3,4,4,3,10,1,40.0,5,2,1,1,3,3
68,3,3,3,3,4,3,3,10,6,43.0,5,1,2,2,3,3
68,3,3,3,3,4,3,3,5,2,42.0,4,2,3,3,3,1
68,3,2,1,1,4,4,2,10,1,39.0,1,2,1,1,3,2
68,3,4,4,2,3,4,4,8,1,49.0,,2,3,3,2,3
68,2,3,4,3,4,4,4,10,3,60.0,3,2,2,2,3,3
68,1,4,3,1,3,3,3,10,5,20.0,2,1,2,2,2,2
68,3,3,3,3,3,3,1,10,5,32.0,10,2,4,2,2,2
68,4,3,4,4,4,4,4,10,6,43.0,3,2,2,2,3,3
68,3,4,4,4,4,4,3,8,3,25.0,7,2,3,3,2,3
68,3,3,3,4,3,4,4,10,6,45.0,3,1,4,2,2,2
68,4,3,3,3,4,4,3,6,3,34.0,6,2,4,4,3,3
68,3,4,4,3,4,4,3,8,5,34.0,3,2,1,2,3,2
68,3,3,3,3,4,3,3,8,5,30.0,6,1,3,2,2,1
68,3,3,4,4,4,4,3,8,3,31.0,7,2,2,2,2,2
68,3,4,3,4,4,3,3,10,6,21.0,8,1,1,1,3,3
68,1,4,3,2,4,3,2,8,2,52.0,2,1,3,3,2,3
68,1,3,4,2,3,3,2,6,3,22.0,5,2,2,2,2,2
68,3,3,3,3,3,3,3,7,3,20.0,6,2,3,2,3,3
68,3,4,3,4,3,2,2,10,3,40.0,5,1,1,3,2,3
68,3,4,4,4,4,3,4,9,1,66.0,4,1,3,2,1,2
68,3,1,4,4,4,1,3,10,7,50.0,5,1,1,1,2,2
68,4,4,3,4,4,3,4,8,3,46.0,8,2,1,1,3,3
68,2,4,4,4,4,3,3,10,1,62.0,5,2,2,2,3,3
68,1,3,3,3,3,4,4,10,3,37.0,5,1,2,1,3,3
68,4,4,4,4,4,4,4,10,6,50.0,7,2,1,1,3,3
68,2,2,2,2,2,2,2,10,3,23.0,5,1,3,3,2,3
68,3,3,2,2,4,2,3,6,1,57.0,5,1,2,3,2,1
68,1,2,3,4,3,3,4,5,1,30.0,5,2,2,2,3,3
68,3,3,3,4,4,3,4,3,3,20.0,,2,2,1,2,2
68,2,3,4,4,4,4,3,10,3,35.0,8,2,1,2,3,3
68,2,4,2,4,4,3,2,10,3,42.0,6,2,1,1,3,3
68,3,4,4,4,4,4,4,10,3,26.0,10,1,1,1,2,3
68,1,3,1,3,3,3,1,8,3,20.0,9,1,2,1,2,2
68,3,4,3,3,3,3,4,8,3,26.0,7,2,2,1,2,2
68,2,2,3,2,3,3,2,9,1,54.0,5,1,2,2,3,3
68,1,4,1,2,2,2,1,8,3,20.0,7,1,2,2,3,3
68,4,4,4,4,3,4,4,10,6,20.0,7,2,1,1,3,2
68,3,3,3,3,3,3,3,10,2,49.0,5,1,1,1,3,3
68,4,4,3,2,3,4,2,10,6,19.0,8,1,2,2,1,3
68,3,4,4,4,4,4,,10,6,32.0,6,2,1,1,3,3
68,3,3,3,3,3,3,3,8,6,22.0,8,1,1,1,3,3
68,3,4,3,4,3,4,4,10,6,33.0,7,2,,,2,1
68,4,4,4,4,4,4,4,10,6,24.0,6,1,4,2,2,2
68,3,3,3,3,3,3,3,10,1,69.0,7,2,1,1,2,3
68,4,4,4,4,4,4,4,10,6,60.0,7,2,4,4,1,2
68,3,3,,1,3,3,3,9,3,26.0,4,2,2,2,1,3
68,4,3,3,4,4,3,1,10,3,20.0,5,1,,3,3,2
68,3,2,3,2,4,4,2,8,3,52.0,2,2,2,1,2,3
68,3,3,3,3,3,3,3,8,2,25.0,7,2,2,2,2,2
68,3,4,4,4,4,3,4,10,6,48.0,6,2,1,1,3,3
68,4,4,4,4,4,4,4,10,3,55.0,4,2,1,2,3,3
68,4,3,4,3,3,4,3,10,6,34.0,5,2,,1,3,3
68,1,3,3,3,3,3,4,9,2,28.0,8,2,3,3,3,3
68,3,2,2,4,4,4,4,9,3,61.0,,1,1,3,2,3
68,3,4,2,4,4,3,4,1,3,32.0,8,1,4,,2,2
68,3,3,3,3,3,4,4,10,6,23.0,7,1,2,1,2,3
68,4,2,2,2,2,3,3,8,1,33.0,6,2,3,2,3,2
68,3,3,4,3,3,3,3,8,3,26.0,4,2,2,2,3,3
68,3,3,2,3,4,2,4,9,5,30.0,,2,1,2,2,3
68,4,4,4,4,4,4,4,10,6,56.0,4,2,1,1,2,2
68,3,2,3,3,3,3,3,9,1,76.0,4,1,2,2,3,3
68,3,3,4,4,4,2,3,10,2,33.0,7,1,1,1,3,3
68,4,4,4,4,4,4,4,9,1,49.0,4,2,,2,3,3
